Max-Ruler,commits_count,code_churn_avg,contributors_count,contributors_experience,hunks_count,issue_tracker_issues,cbo,wmc,dit,rfc,lcom,total_methods,max_nested_blocks,total_variables,total_refactorings,ncloc_cloc,duplicated_lines_cpd_density,comment_lines_cloc_density
0,7.0,8.0,2.0,93.67,1.0,0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,2,19.0,0.0,59.57446808510638
0,5.0,8.0,1.0,100.0,1.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,5.0,0.0,84.84848484848484
0,6.0,9.0,2.0,95.12,1.0,0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0,16.0,0.0,63.63636363636363
0,1.0,42.0,1.0,100.0,1.0,0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0,10.0,0.0,73.68421052631578
0,1.0,44.0,1.0,100.0,1.0,0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0,10.0,0.0,73.68421052631578
0,1.0,36.0,1.0,100.0,1.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4.0,0.0,87.5
0,3.0,14.0,1.0,100.0,1.0,0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,2,9.0,0.0,75.67567567567568
0,2.0,48.0,2.0,50.0,1.0,1,0.0,10.0,2.0,7.0,0.0,3.0,3.0,6.0,0,39.0,0.0,0.0
0,3.0,19.0,2.0,98.25,1.0,101,0.0,4.0,1.0,1.0,0.0,3.0,1.0,3.0,4,21.0,0.0,57.14285714285714
0,8.0,8.0,3.0,62.1,1.0,0,3.0,4.0,2.0,4.0,0.0,4.0,0.0,2.0,4,28.0,0.0,50.877192982456144
0,6.0,9.0,3.0,76.92,1.0,0,1.0,6.0,1.0,6.0,0.0,1.0,1.0,0.0,4,21.0,0.0,57.14285714285714
0,3.0,20.0,1.0,100.0,1.0,0,0.0,7.0,1.0,4.0,1.0,3.0,1.0,1.0,2,24.0,0.0,53.84615384615385
0,3.0,14.0,3.0,87.5,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,4.0,0.0,87.5
0,2.0,38.0,1.0,100.0,1.0,0,3.0,6.0,3.0,12.0,0.0,4.0,1.0,5.0,0,34.0,0.0,45.16129032258064
0,5.0,10.0,5.0,42.65,1.0,0,4.0,3.0,1.0,4.0,0.0,1.0,2.0,0.0,6,16.0,0.0,65.21739130434783
0,1.0,23.0,1.0,100.0,1.0,0,2.0,4.0,6.0,4.0,0.0,1.0,1.0,0.0,0,17.0,0.0,0.0
0,4.0,27.0,2.0,99.09,1.0,0,2.0,7.0,1.0,5.0,2.0,4.0,2.0,4.0,3,40.0,0.0,58.333333333333336
0,6.0,15.0,3.0,98.13,1.0,0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,4,14.0,0.0,65.0
0,3.0,16.0,1.0,100.0,1.0,0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,0,13.0,0.0,68.29268292682927
0,2.0,23.0,1.0,100.0,1.0,11,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0,13.0,0.0,68.29268292682927
0,3.0,16.0,1.0,100.0,1.0,0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,2,13.0,0.0,68.29268292682927
0,2.0,22.0,2.0,76.47,2.5,0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0,11.0,0.0,71.7948717948718
0,2.0,5.0,1.0,100.0,0.5,1,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1,7.0,0.0,0.0
0,4.0,16.0,3.0,75.29,2.5,0,3.0,8.0,1.0,8.0,0.0,2.0,2.0,5.0,12,29.0,0.0,49.122807017543856
0,5.0,10.0,3.0,73.33,1.0,0,1.0,2.0,5.0,7.0,0.0,1.0,1.0,0.0,1,14.0,0.0,68.18181818181817
0,1.0,38.0,1.0,100.0,1.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5.0,0.0,84.84848484848484
0,1.0,13.0,1.0,100.0,1.0,54,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0,7.0,0.0,36.36363636363637
0,2.0,23.0,1.0,100.0,1.0,0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0,12.0,0.0,70.0
0,3.0,11.0,2.0,89.19,1.0,0,0.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,1,6.0,0.0,72.72727272727273
0,4.0,10.0,3.0,88.64,1.0,10,0.0,4.0,4.0,0.0,6.0,4.0,0.0,0.0,1,17.0,0.0,46.875
0,3.0,13.0,2.0,92.86,1.0,4,1.0,4.0,5.0,0.0,6.0,4.0,0.0,0.0,1,16.0,0.0,46.666666666666664
0,2.0,32.0,2.0,85.94,1.0,1,2.0,6.0,1.0,7.0,3.0,3.0,1.0,1.0,3,27.0,0.0,50.90909090909091
0,19.0,5.0,5.0,75.0,1.0,0,4.0,5.0,4.0,7.0,0.0,1.0,2.0,6.0,0,59.0,0.0,11.940298507462686
0,2.0,14.0,1.0,100.0,1.5,0,3.0,3.0,7.0,1.0,3.0,3.0,0.0,2.0,0,22.0,0.0,0.0
0,6.0,13.0,2.0,57.09,1.5,1,3.0,5.0,5.0,4.0,0.0,2.0,1.0,3.0,7,28.0,0.0,56.92307692307692
0,7.0,16.0,2.0,100.0,1.0,13,6.0,13.0,1.0,17.0,8.0,5.0,2.0,7.0,1,64.0,0.0,31.182795698924732
0,3.0,15.0,2.0,100.0,1.0,0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,9.0,0.0,77.5
0,5.0,24.0,4.0,96.83,1.0,1,9.0,5.0,1.0,8.0,0.0,2.0,2.0,5.0,4,70.0,0.0,28.57142857142857
0,4.0,12.0,3.0,92.59,1.0,0,5.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,1,15.0,0.0,65.11627906976744
0,10.0,10.0,2.0,99.46,2.5,1,2.0,10.0,1.0,0.0,45.0,10.0,0.0,0.0,25,15.0,0.0,81.0126582278481
0,34.0,3.0,7.0,72.81,2.5,2,3.0,11.0,1.0,0.0,55.0,11.0,0.0,0.0,37,18.0,0.0,76.92307692307693
0,2.0,11.0,1.0,100.0,0.5,0,0.0,4.0,3.0,0.0,6.0,4.0,0.0,0.0,1,16.0,0.0,0.0
0,2.0,28.0,1.0,100.0,1.0,0,0.0,4.0,1.0,4.0,1.0,3.0,1.0,2.0,0,21.0,0.0,57.14285714285714
0,2.0,20.0,2.0,80.0,2.0,484,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0,7.0,0.0,74.07407407407408
0,6.0,3.0,3.0,48.65,1.0,0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,3.0,1,15.0,0.0,0.0
0,4.0,20.0,2.0,86.05,1.0,0,2.0,11.0,1.0,11.0,1.0,3.0,2.0,4.0,28,36.0,0.0,43.75
0,8.0,8.0,2.0,60.32,3.0,0,3.0,4.0,1.0,7.0,0.0,3.0,1.0,4.0,7,26.0,0.0,51.85185185185185
0,5.0,11.0,2.0,90.7,2.0,0,6.0,3.0,1.0,11.0,0.0,1.0,1.0,5.0,5,21.0,0.0,57.14285714285714
0,1.0,49.0,1.0,100.0,1.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0,13.0,0.0,68.29268292682927
0,13.0,6.0,4.0,35.29,1.0,1,5.0,16.0,1.0,8.0,28.0,8.0,1.0,2.0,52,43.0,0.0,39.436619718309856
1,4.0,250.0,2.0,94.82,1.5,4,17.0,44.0,2.0,36.0,181.0,23.0,2.0,28.0,9,591.0,0.0,27.216748768472904
1,3.0,223.0,2.0,95.97,1.0,2,11.0,110.0,3.0,49.0,0.0,6.0,7.0,52.0,0,494.0,0.0,11.310592459605028
1,1.0,1265.0,1.0,100.0,1.0,55,8.0,160.0,2.0,55.0,569.0,47.0,5.0,41.0,0,736.0,0.0,34.40285204991088
1,3.0,131.0,2.0,99.24,3.0,12,13.0,38.0,1.0,53.0,35.0,11.0,5.0,29.0,0,261.0,0.0,23.9067055393586
1,47.0,15.0,7.0,97.21,2.0,30,15.0,111.0,1.0,96.0,940.0,45.0,4.0,57.0,118,537.0,0.0,9.29054054054054
1,5.0,76.0,1.0,100.0,2.0,1,23.0,53.0,2.0,57.0,24.0,13.0,4.0,48.0,8,303.0,0.0,5.3125
1,4.0,223.0,4.0,97.33,1.5,6,3.0,214.0,1.0,82.0,1649.0,58.0,4.0,90.0,0,619.0,0.0,20.742637644046095
1,19.0,20.0,4.0,98.55,2.0,2,5.0,58.0,1.0,48.0,28.0,8.0,4.0,41.0,61,282.0,0.0,12.693498452012383
1,10.0,34.0,1.0,100.0,2.0,11,21.0,48.0,1.0,61.0,160.0,20.0,4.0,34.0,89,276.0,0.0,5.802047781569966
1,7.0,42.0,2.0,99.12,1.0,0,2.0,67.0,1.0,17.0,247.0,30.0,3.0,24.0,9,220.0,0.0,12.0
0,2.0,96.0,1.0,100.0,3.5,0,10.0,39.0,1.0,48.0,26.0,8.0,5.0,22.0,0,155.0,0.0,6.0606060606060606
1,5.0,82.0,1.0,100.0,1.0,0,18.0,67.0,2.0,53.0,80.0,16.0,4.0,46.0,29,319.0,0.0,11.634349030470915
1,1.0,321.0,1.0,100.0,1.0,0,4.0,37.0,1.0,55.0,28.0,8.0,8.0,22.0,0,187.0,0.0,38.079470198675494
1,2.0,102.0,2.0,98.55,1.5,0,2.0,24.0,1.0,22.0,6.0,4.0,3.0,28.0,0,149.0,0.0,19.45945945945946
1,8.0,25.0,4.0,90.91,1.0,10,2.0,24.0,1.0,28.0,32.0,9.0,3.0,41.0,0,152.0,0.0,13.636363636363635
1,8.0,73.0,3.0,97.12,1.0,0,23.0,81.0,2.0,92.0,191.0,23.0,6.0,60.0,22,487.0,0.0,4.6966731898238745
0,4.0,31.0,2.0,99.45,1.5,1,4.0,10.0,1.0,11.0,7.0,6.0,1.0,7.0,3,99.0,0.0,9.174311926605505
0,5.0,35.0,2.0,67.5,2.0,0,7.0,33.0,2.0,28.0,0.0,4.0,5.0,33.0,16,135.0,0.0,11.76470588235294
1,2.0,216.0,2.0,99.77,1.0,0,3.0,68.0,1.0,88.0,64.0,12.0,4.0,56.0,0,313.0,0.0,17.63157894736842
0,10.0,25.0,2.0,93.09,4.0,4,8.0,35.0,1.0,50.0,36.0,9.0,4.0,43.0,116,184.0,0.0,16.363636363636363
0,12.0,21.0,3.0,99.26,1.0,4,16.0,29.0,1.0,52.0,10.0,9.0,3.0,22.0,3,187.0,0.0,15.0
1,3.0,78.0,2.0,99.16,1.0,1,11.0,33.0,1.0,28.0,136.0,17.0,2.0,8.0,0,142.0,0.0,31.06796116504854
0,3.0,74.0,2.0,97.81,1.0,0,12.0,30.0,1.0,37.0,105.0,15.0,3.0,18.0,3,184.0,0.0,7.07070707070707
0,12.0,11.0,3.0,88.78,2.5,462,10.0,15.0,1.0,43.0,10.0,5.0,3.0,22.0,15,110.0,0.0,3.508771929824561
0,3.0,55.0,1.0,100.0,1.0,1,11.0,27.0,1.0,37.0,4.0,4.0,5.0,27.0,0,131.0,0.0,7.092198581560284
1,4.0,58.0,2.0,74.72,2.0,0,22.0,34.0,2.0,55.0,52.0,13.0,2.0,22.0,23,184.0,0.0,10.679611650485436
0,4.0,42.0,1.0,100.0,2.5,1,7.0,33.0,1.0,36.0,4.0,4.0,5.0,25.0,3,139.0,0.0,5.442176870748299
1,9.0,55.0,3.0,77.64,2.0,1,27.0,83.0,3.0,73.0,536.0,40.0,4.0,54.0,23,395.0,0.0,9.403669724770642
0,1.0,283.0,1.0,100.0,1.0,0,1.0,17.0,1.0,0.0,106.0,17.0,0.0,7.0,0,84.0,0.0,67.1875
0,12.0,19.0,3.0,93.53,2.5,7,23.0,28.0,2.0,51.0,29.0,11.0,4.0,22.0,12,183.0,10.92896174863388,4.18848167539267
0,2.0,226.0,2.0,99.56,1.0,1,2.0,56.0,1.0,39.0,171.0,19.0,4.0,16.0,0,171.0,0.0,59.38242280285036
0,4.0,35.0,1.0,100.0,1.5,1,7.0,14.0,1.0,20.0,8.0,5.0,3.0,11.0,0,88.0,0.0,24.786324786324787
0,8.0,40.0,2.0,98.25,2.0,1,12.0,68.0,1.0,61.0,55.0,11.0,3.0,44.0,63,253.0,0.0,8.333333333333332
0,2.0,84.0,1.0,100.0,1.0,0,4.0,24.0,1.0,18.0,15.0,6.0,3.0,11.0,0,99.0,0.0,36.53846153846153
0,6.0,70.0,3.0,98.87,1.5,0,23.0,37.0,3.0,69.0,159.0,19.0,2.0,51.0,11,335.0,0.0,4.011461318051576
0,3.0,38.0,2.0,67.12,1.0,2,2.0,21.0,1.0,3.0,0.0,3.0,5.0,12.0,2,78.0,0.0,20.408163265306122
1,3.0,76.0,1.0,100.0,2.0,0,19.0,44.0,1.0,40.0,48.0,13.0,5.0,28.0,0,194.0,0.0,7.177033492822966
0,4.0,27.0,1.0,100.0,1.5,0,12.0,15.0,3.0,4.0,58.0,13.0,1.0,5.0,8,85.0,0.0,7.608695652173914
0,4.0,31.0,1.0,100.0,1.5,3,15.0,17.0,2.0,30.0,4.0,4.0,6.0,16.0,1,103.0,0.0,3.7383177570093453
0,2.0,122.0,2.0,99.18,1.0,0,3.0,29.0,1.0,26.0,0.0,6.0,3.0,22.0,0,125.0,0.0,33.86243386243386
0,3.0,209.0,2.0,99.22,1.0,24,18.0,66.0,1.0,39.0,293.0,30.0,3.0,30.0,0,536.0,0.0,0.9242144177449169
0,4.0,43.0,1.0,100.0,2.5,3,6.0,33.0,1.0,20.0,12.0,9.0,5.0,16.0,0,129.0,65.11627906976744,0.0
0,1.0,116.0,1.0,100.0,1.0,0,16.0,13.0,2.0,28.0,5.0,6.0,3.0,9.0,0,92.0,0.0,8.91089108910891
0,1.0,74.0,1.0,100.0,1.0,0,0.0,5.0,1.0,0.0,10.0,5.0,0.0,0.0,0,16.0,0.0,76.11940298507463
0,1.0,34.0,1.0,100.0,1.0,0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,0,16.0,0.0,48.38709677419355
0,7.0,17.0,1.0,100.0,1.0,3,8.0,15.0,1.0,30.0,26.0,8.0,3.0,18.0,13,95.0,0.0,3.061224489795918
0,1.0,80.0,1.0,100.0,1.0,3,5.0,5.0,1.0,7.0,1.0,2.0,1.0,3.0,0,34.0,0.0,50.0
0,1.0,87.0,1.0,100.0,1.0,0,9.0,10.0,2.0,14.0,7.0,6.0,2.0,6.0,0,68.0,60.29411764705882,9.333333333333334
0,2.0,41.0,1.0,100.0,1.5,1,9.0,10.0,2.0,14.0,7.0,6.0,2.0,6.0,0,67.0,61.19402985074627,5.633802816901409
0,3.0,19.0,2.0,78.46,1.0,0,0.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,9,18.0,0.0,64.0
0,1.0,374.0,1.0,100.0,1.0,0,5.0,52.0,1.0,25.0,56.0,16.0,4.0,31.0,0,227.0,0.0,25.573770491803277
0,1.0,32.0,1.0,100.0,1.0,0,0.0,4.0,1.0,6.0,0.0,1.0,2.0,3.0,0,18.0,0.0,28.000000000000004
0,3.0,27.0,1.0,100.0,2.0,1,1.0,11.0,4.0,15.0,4.0,5.0,3.0,6.0,9,48.0,0.0,28.35820895522388
0,1.0,84.0,1.0,100.0,1.0,1,9.0,10.0,2.0,14.0,7.0,6.0,2.0,6.0,0,66.0,28.78787878787879,8.333333333333332
0,5.0,38.0,1.0,100.0,1.0,0,14.0,30.0,3.0,6.0,344.0,28.0,1.0,12.0,20,158.0,0.0,0.0
0,2.0,34.0,2.0,62.1,7.0,0,1.0,12.0,1.0,14.0,1.0,2.0,6.0,8.0,3,43.0,0.0,28.333333333333332
0,3.0,244.0,3.0,98.78,1.0,1,6.0,98.0,2.0,44.0,3177.0,87.0,2.0,9.0,0,575.0,0.0,1.5410958904109588
0,8.0,19.0,3.0,97.08,1.0,4,2.0,20.0,1.0,25.0,55.0,11.0,5.0,20.0,1,111.0,0.0,13.953488372093023
0,3.0,21.0,1.0,100.0,1.0,16,1.0,11.0,1.0,15.0,4.0,4.0,2.0,8.0,0,53.0,0.0,0.0
0,1.0,43.0,1.0,100.0,1.0,0,6.0,1.0,1.0,3.0,0.0,1.0,0.0,5.0,0,18.0,0.0,48.57142857142857
0,1.0,152.0,1.0,100.0,1.0,4,2.0,10.0,1.0,10.0,10.0,5.0,3.0,9.0,0,56.0,0.0,59.71223021582733
0,1.0,112.0,1.0,100.0,1.0,0,2.0,9.0,2.0,2.0,0.0,3.0,3.0,6.0,0,44.0,0.0,56.43564356435643
0,1.0,171.0,1.0,100.0,1.0,1,9.0,33.0,1.0,35.0,0.0,9.0,2.0,15.0,0,149.0,0.0,3.870967741935484
0,5.0,41.0,3.0,85.66,1.0,0,18.0,27.0,2.0,37.0,19.0,10.0,4.0,30.0,41,179.0,0.0,2.717391304347826
0,3.0,40.0,1.0,100.0,1.0,0,13.0,15.0,3.0,6.0,58.0,13.0,1.0,6.0,4,97.0,0.0,6.730769230769231
0,1.0,110.0,1.0,100.0,1.0,0,5.0,15.0,1.0,11.0,57.0,15.0,0.0,6.0,0,73.0,0.0,19.78021978021978
0,4.0,22.0,3.0,37.21,7.0,1,2.0,26.0,1.0,6.0,10.0,5.0,3.0,4.0,0,62.0,0.0,21.518987341772153
0,8.0,23.0,3.0,88.48,2.5,0,21.0,24.0,2.0,44.0,31.0,10.0,3.0,16.0,18,151.0,0.0,4.430379746835443
0,3.0,46.0,2.0,97.9,1.0,1,5.0,32.0,1.0,24.0,55.0,11.0,3.0,9.0,0,96.0,0.0,21.951219512195124
0,1.0,130.0,1.0,100.0,1.0,0,18.0,9.0,2.0,22.0,9.0,6.0,2.0,9.0,0,93.0,0.0,5.1020408163265305
0,3.0,25.0,1.0,100.0,4.0,2,0.0,2.0,1.0,7.0,0.0,1.0,1.0,2.0,2,53.0,0.0,17.1875
0,3.0,19.0,1.0,100.0,1.0,0,0.0,13.0,1.0,8.0,3.0,3.0,3.0,4.0,0,45.0,0.0,10.0
0,2.0,80.0,1.0,100.0,0.5,1,3.0,21.0,1.0,11.0,169.0,19.0,1.0,2.0,1,64.0,0.0,54.929577464788736
0,2.0,20.0,1.0,100.0,2.0,1,10.0,3.0,1.0,7.0,0.0,2.0,1.0,6.0,0,31.0,0.0,11.428571428571429
0,1.0,22.0,1.0,100.0,1.0,1,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0,14.0,0.0,17.647058823529413
0,3.0,10.0,1.0,100.0,1.0,0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,2,15.0,0.0,40.0
0,4.0,16.0,2.0,96.05,1.0,0,2.0,13.0,1.0,15.0,3.0,3.0,6.0,5.0,1,45.0,0.0,13.461538461538462
0,4.0,17.0,2.0,94.42,7.0,4,3.0,2.0,1.0,8.0,0.0,1.0,1.0,5.0,0,43.0,0.0,25.862068965517242
0,1.0,135.0,1.0,100.0,1.0,0,3.0,8.0,1.0,5.0,0.0,6.0,1.0,5.0,0,45.0,0.0,61.206896551724135
0,1.0,111.0,1.0,100.0,1.0,1,2.0,15.0,1.0,30.0,6.0,5.0,3.0,20.0,0,74.0,0.0,21.27659574468085
0,2.0,76.0,1.0,100.0,1.0,0,5.0,14.0,1.0,29.0,3.0,3.0,3.0,27.0,1,120.0,0.0,5.511811023622047
0,7.0,22.0,2.0,97.74,2.0,0,15.0,21.0,2.0,34.0,6.0,5.0,4.0,11.0,16,124.0,0.0,5.343511450381679
0,3.0,30.0,1.0,100.0,1.0,0,5.0,11.0,1.0,15.0,0.0,5.0,1.0,11.0,0,69.0,0.0,6.756756756756757
0,3.0,55.0,2.0,98.86,1.0,0,6.0,32.0,1.0,42.0,91.0,14.0,3.0,19.0,0,136.0,0.0,2.857142857142857
0,2.0,28.0,2.0,76.0,3.0,0,2.0,9.0,1.0,2.0,1.0,2.0,3.0,0.0,0,20.0,0.0,59.183673469387756
0,1.0,40.0,1.0,100.0,1.0,0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0,14.0,0.0,60.0
0,6.0,30.0,2.0,96.04,2.0,0,23.0,21.0,2.0,38.0,29.0,11.0,3.0,16.0,12,152.0,0.0,1.935483870967742
0,2.0,14.0,1.0,100.0,0.5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1,8.0,0.0,69.23076923076923
0,3.0,37.0,3.0,89.47,1.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,4,65.0,0.0,36.27450980392157
0,2.0,74.0,1.0,100.0,3.5,1,13.0,21.0,1.0,24.0,93.0,18.0,1.0,12.0,2,110.0,0.0,5.172413793103448
0,1.0,51.0,1.0,100.0,1.0,0,5.0,8.0,2.0,7.0,4.0,5.0,2.0,2.0,0,41.0,0.0,0.0
0,2.0,54.0,1.0,100.0,3.5,0,12.0,14.0,2.0,24.0,0.0,6.0,3.0,13.0,0,84.0,0.0,5.617977528089887
0,1.0,150.0,1.0,100.0,1.0,6,2.0,17.0,1.0,0.0,25.0,14.0,0.0,13.0,0,116.0,0.0,11.450381679389313
0,4.0,76.0,4.0,98.71,1.0,1,10.0,14.0,3.0,23.0,13.0,7.0,3.0,10.0,3,204.0,0.0,22.433460076045627
0,1.0,165.0,1.0,100.0,1.0,0,4.0,17.0,2.0,6.0,0.0,6.0,5.0,3.0,0,95.0,0.0,35.810810810810814
0,2.0,48.0,2.0,96.94,1.0,0,10.0,11.0,2.0,28.0,0.0,7.0,4.0,8.0,0,73.0,0.0,13.095238095238097
0,3.0,89.0,1.0,100.0,2.0,0,13.0,41.0,1.0,23.0,31.0,18.0,3.0,12.0,0,217.0,0.0,3.5555555555555554
0,1.0,118.0,1.0,100.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,33.0,0.0,63.73626373626373
0,7.0,26.0,4.0,89.95,2.0,3,23.0,26.0,1.0,44.0,60.0,17.0,2.0,15.0,0,150.0,0.0,5.063291139240507
0,7.0,25.0,2.0,94.42,2.0,6,3.0,29.0,1.0,16.0,205.0,22.0,3.0,17.0,3,109.0,0.0,19.852941176470587
0,1.0,91.0,1.0,100.0,1.0,0,11.0,11.0,3.0,0.0,47.0,11.0,0.0,4.0,0,72.0,0.0,7.6923076923076925
0,8.0,22.0,1.0,100.0,1.5,0,18.0,30.0,3.0,9.0,123.0,19.0,3.0,8.0,31,143.0,0.0,7.142857142857142
0,2.0,16.0,2.0,90.91,1.0,0,0.0,5.0,1.0,6.0,1.0,2.0,2.0,3.0,2,20.0,0.0,25.925925925925924
0,1.0,194.0,1.0,100.0,1.0,0,7.0,36.0,1.0,55.0,0.0,9.0,4.0,19.0,0,154.0,0.0,3.75
0,2.0,58.0,1.0,100.0,1.0,22,11.0,17.0,2.0,26.0,0.0,8.0,2.0,5.0,0,95.0,0.0,5.0
0,2.0,22.0,1.0,100.0,0.5,0,1.0,9.0,1.0,0.0,36.0,9.0,0.0,0.0,1,12.0,0.0,68.42105263157895
0,1.0,73.0,1.0,100.0,1.0,0,8.0,4.0,3.0,0.0,6.0,4.0,0.0,4.0,0,58.0,0.0,4.918032786885246
0,5.0,32.0,2.0,99.62,1.0,6,17.0,23.0,2.0,30.0,26.0,8.0,3.0,12.0,9,111.0,0.0,18.97810218978102
0,4.0,35.0,1.0,100.0,2.0,3,17.0,15.0,2.0,28.0,7.0,6.0,3.0,16.0,0,115.0,0.0,4.166666666666666
0,1.0,16.0,1.0,100.0,1.0,0,0.0,2.0,4.0,3.0,0.0,2.0,0.0,2.0,0,12.0,0.0,0.0
0,1.0,43.0,1.0,100.0,1.0,0,4.0,7.0,2.0,6.0,4.0,5.0,1.0,1.0,0,35.0,0.0,0.0
0,5.0,19.0,1.0,100.0,1.0,0,12.0,11.0,2.0,19.0,6.0,5.0,3.0,5.0,8,72.0,0.0,13.253012048192772
0,1.0,43.0,1.0,100.0,1.0,0,10.0,3.0,2.0,4.0,0.0,2.0,1.0,4.0,0,30.0,0.0,14.285714285714285
0,4.0,20.0,2.0,97.89,1.0,1,7.0,14.0,1.0,15.0,1.0,6.0,4.0,8.0,2,65.0,0.0,7.142857142857142
0,4.0,36.0,2.0,99.38,1.0,0,6.0,23.0,2.0,37.0,13.0,6.0,4.0,7.0,0,108.0,0.0,6.896551724137931
0,1.0,316.0,1.0,100.0,1.0,0,5.0,19.0,1.0,14.0,7.0,7.0,2.0,16.0,0,180.0,0.0,31.818181818181817
0,5.0,35.0,2.0,82.48,2.0,0,8.0,22.0,2.0,2.0,207.0,22.0,0.0,10.0,20,121.0,0.0,14.788732394366196
0,1.0,76.0,1.0,100.0,1.0,0,7.0,6.0,2.0,8.0,0.0,6.0,0.0,2.0,0,59.0,0.0,6.349206349206349
0,2.0,44.0,1.0,100.0,7.5,0,12.0,18.0,2.0,23.0,1.0,2.0,3.0,7.0,3,73.0,0.0,7.59493670886076
0,1.0,48.0,1.0,100.0,1.0,0,5.0,9.0,2.0,8.0,3.0,6.0,2.0,1.0,0,38.0,0.0,0.0
0,1.0,68.0,1.0,100.0,1.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0,10.0,0.0,83.33333333333334
0,1.0,147.0,1.0,100.0,1.0,1,8.0,36.0,1.0,41.0,6.0,9.0,4.0,19.0,0,120.0,0.0,8.396946564885496
0,2.0,90.0,1.0,100.0,3.5,1,16.0,24.0,1.0,23.0,50.0,13.0,2.0,19.0,4,139.0,0.0,5.442176870748299
0,2.0,16.0,2.0,90.91,1.0,0,1.0,7.0,1.0,10.0,1.0,2.0,3.0,2.0,0,25.0,0.0,16.666666666666664
0,2.0,22.0,1.0,100.0,3.5,1,2.0,6.0,1.0,7.0,1.0,2.0,3.0,4.0,6,30.0,0.0,11.76470588235294
0,1.0,48.0,1.0,100.0,1.0,0,4.0,4.0,1.0,2.0,6.0,4.0,0.0,0.0,0,17.0,0.0,56.41025641025641
0,1.0,53.0,1.0,100.0,1.0,108,6.0,5.0,1.0,2.0,10.0,5.0,0.0,0.0,0,22.0,0.0,51.11111111111111
0,1.0,61.0,1.0,100.0,1.0,1,7.0,5.0,1.0,1.0,10.0,5.0,0.0,0.0,0,16.0,0.0,69.81132075471697
0,4.0,12.0,1.0,100.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,33.0,0.0,17.5
0,1.0,230.0,1.0,100.0,1.0,0,0.0,15.0,2.0,2.0,15.0,10.0,1.0,5.0,0,97.0,0.0,54.88372093023256
0,1.0,68.0,1.0,100.0,1.0,0,1.0,6.0,1.0,6.0,2.0,5.0,1.0,5.0,0,38.0,0.0,33.33333333333333
0,1.0,148.0,1.0,100.0,1.0,0,1.0,7.0,1.0,1.0,3.0,7.0,0.0,5.0,0,45.0,0.0,66.66666666666666
0,1.0,110.0,1.0,100.0,1.0,14,4.0,12.0,1.0,0.0,66.0,12.0,0.0,6.0,0,25.0,0.0,73.68421052631578
0,1.0,105.0,1.0,100.0,1.0,1,10.0,10.0,1.0,2.0,45.0,10.0,0.0,0.0,0,30.0,0.0,67.74193548387096
0,2.0,120.0,2.0,99.58,1.0,1,23.0,33.0,2.0,52.0,8.0,13.0,3.0,29.0,3,204.0,0.0,4.225352112676056
0,1.0,84.0,1.0,100.0,1.0,0,7.0,8.0,1.0,4.0,28.0,8.0,0.0,0.0,0,22.0,0.0,69.86301369863014
0,3.0,37.0,1.0,100.0,2.0,0,3.0,12.0,1.0,18.0,10.0,5.0,2.0,6.0,1,59.0,0.0,41.0
0,1.0,131.0,1.0,100.0,1.0,0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,25.0,0,42.0,0.0,58.82352941176471
